,load,onwind,offwind,solar,prices
2015-03-06 16:00:00,63042.0,0.1017,0.328,0.0478,41.26
2015-03-06 20:00:00,59148.0,0.1715,0.3973,0.0,42.98
2015-03-07 00:00:00,49861.0,0.1988,0.6193,0.0,34.09
2015-03-07 04:00:00,49362.0,0.2138,0.6844,0.0,24.65
2015-03-07 08:00:00,57586.0,0.1852,0.7502,0.2684,28.84
2015-03-07 12:00:00,56815.0,0.31,0.7665,0.5149,22.5
2015-03-07 16:00:00,53577.0,0.3187,0.7618,0.0778,29.34
2015-03-07 20:00:00,53461.0,0.3605,0.763,0.0,34.92
2015-03-08 00:00:00,45443.0,0.3242,0.7276,0.0,17.73
2015-03-08 04:00:00,44467.0,0.2729,0.6571,0.0,16.24
2015-03-08 08:00:00,50654.0,0.1184,0.5512,0.3924,15.57
2015-03-08 12:00:00,50948.0,0.1836,0.4859,0.608,20.03
2015-03-08 16:00:00,49957.0,0.2046,0.3419,0.0768,15.53
2015-03-08 20:00:00,52400.0,0.2415,0.3353,0.0,38.94
2015-03-09 00:00:00,45983.0,0.1728,0.3069,0.0,25.96
2015-03-09 04:00:00,51034.0,0.09,0.1205,0.0,26.65
2015-03-09 08:00:00,66068.0,0.0167,0.0144,0.2866,56.65
2015-03-09 12:00:00,66502.0,0.0045,0.0385,0.5169,31.56
2015-03-09 16:00:00,62881.0,0.0138,0.1895,0.1123,40.0
2015-03-09 20:00:00,60956.0,0.1619,0.6311,0.0,50.01
2015-03-10 00:00:00,49719.0,0.1934,0.6079,0.0,29.92
2015-03-10 04:00:00,53635.0,0.1055,0.4571,0.0,30.38
2015-03-10 08:00:00,67217.0,0.061,0.4114,0.2675,42.91
2015-03-10 12:00:00,67765.0,0.0962,0.3449,0.3444,30.91
2015-03-10 16:00:00,63939.0,0.1452,0.3071,0.0692,40.06
2015-03-10 20:00:00,60302.0,0.2048,0.2881,0.0,50.98
2015-03-11 00:00:00,46651.0,0.1282,0.2762,0.0,27.02
2015-03-11 04:00:00,51731.0,0.1078,0.2736,0.0,27.3
2015-03-11 08:00:00,66644.0,0.1344,0.1106,0.2627,39.94
2015-03-11 12:00:00,67054.0,0.1322,0.0406,0.4832,26.03
2015-03-11 16:00:00,62785.0,0.0905,0.026,0.1113,32.0
2015-03-11 20:00:00,60123.0,0.0986,0.0144,0.0,47.72
2015-03-12 00:00:00,47088.0,0.0459,0.0108,0.0,29.44
2015-03-12 04:00:00,51596.0,0.0131,0.0054,0.0,30.94
2015-03-12 08:00:00,66203.0,0.0119,0.027,0.2831,58.13
2015-03-12 12:00:00,67138.0,0.0597,0.0468,0.3838,33.36
2015-03-12 16:00:00,62916.0,0.1142,0.1797,0.1023,37.9
2015-03-12 20:00:00,59990.0,0.1786,0.3921,0.0,44.41
2015-03-13 00:00:00,47474.0,0.1125,0.4131,0.0,27.16
2015-03-13 04:00:00,51301.0,0.0977,0.3338,0.0,28.71
2015-03-13 08:00:00,67042.0,0.111,0.3686,0.2676,49.9
2015-03-13 12:00:00,65126.00000000001,0.1126,0.3032,0.2989,33.22
2015-03-13 16:00:00,62667.0,0.1392,0.4445,0.071,37.92
2015-03-13 20:00:00,58023.0,0.1441,0.3762,0.0,42.71
2015-03-14 00:00:00,46005.0,0.1253,0.3802,0.0,30.37
2015-03-14 04:00:00,45243.0,0.0906,0.378,0.0,30.26
2015-03-14 08:00:00,56027.0,0.1239,0.4223,0.125,35.55
2015-03-14 12:00:00,55594.0,0.1531,0.358,0.1498,31.32
2015-03-14 16:00:00,54269.0,0.1534,0.4427,0.0441,28.66
2015-03-14 20:00:00,50562.0,0.1692,0.4594,0.0,37.59
2015-03-15 00:00:00,41017.0,0.1256,0.3449,0.0,31.27
2015-03-15 04:00:00,39849.0,0.1128,0.3827,0.0,25.37
2015-03-15 08:00:00,48495.0,0.1991,0.3747,0.1479,26.01
2015-03-15 12:00:00,50956.0,0.2597,0.369,0.2001,24.04
2015-03-15 16:00:00,49504.0,0.2757,0.5624,0.066,24.51
2015-03-15 20:00:00,50606.0,0.3632,0.5686,0.0,34.54
2015-03-16 00:00:00,43104.0,0.2973,0.4554,0.0,22.6
2015-03-16 04:00:00,48938.0,0.2336,0.5632,0.0,22.95
2015-03-16 08:00:00,66121.0,0.3349,0.5366,0.3376,40.44
2015-03-16 12:00:00,66815.0,0.4427,0.5075,0.5354,24.02
2015-03-16 16:00:00,62738.0,0.3667,0.587,0.1085,27.29
2015-03-16 20:00:00,60063.0,0.3394,0.6232,0.0,40.6
2015-03-17 00:00:00,46460.0,0.2415,0.43,0.0,22.89
2015-03-17 04:00:00,51785.0,0.1439,0.2355,0.0,23.46
2015-03-17 08:00:00,64922.0,0.1398,0.1499,0.3898,40.23
2015-03-17 12:00:00,65996.0,0.1744,0.1339,0.6334,25.32
2015-03-17 16:00:00,61140.0,0.198,0.2008,0.1268,32.99
2015-03-17 20:00:00,58870.0,0.2531,0.2768,0.0,44.21
2015-03-18 00:00:00,45693.0,0.1721,0.1174,0.0,27.42
2015-03-18 04:00:00,50597.0,0.1131,0.0518,0.0,27.51
2015-03-18 08:00:00,64644.00000000001,0.0723,0.0567,0.4554,43.95
2015-03-18 12:00:00,64928.0,0.0861,0.0458,0.7091,30.91
2015-03-18 16:00:00,61063.0,0.1163,0.061,0.1988,39.26
2015-03-18 20:00:00,58318.0,0.1772,0.0819,0.0,50.63
2015-03-19 00:00:00,44999.0,0.0831,0.0908,0.0,29.29
2015-03-19 04:00:00,50392.0,0.0536,0.1472,0.0,28.16
2015-03-19 08:00:00,64971.99999999999,0.0162,0.1058,0.3896,46.01
2015-03-19 12:00:00,65722.0,0.0078,0.0474,0.6587,29.51
2015-03-19 16:00:00,61710.0,0.0342,0.0795,0.1569,35.83
2015-03-19 20:00:00,58615.0,0.0642,0.1135,0.0,48.51
2015-03-20 00:00:00,45022.0,0.0167,0.064,0.0,32.21
2015-03-20 04:00:00,50513.0,0.0258,0.0527,0.0,28.66
2015-03-20 08:00:00,65095.0,0.0065,0.0514,0.4208,42.95
2015-03-20 12:00:00,64604.0,0.0175,0.0707,0.6326,25.75
2015-03-20 16:00:00,59976.0,0.0351,0.1435,0.1465,30.56
2015-03-20 20:00:00,57051.0,0.0556,0.3614,0.0,49.84
2015-03-21 00:00:00,44669.0,0.0929,0.3041,0.0,32.24
2015-03-21 04:00:00,44110.0,0.074,0.1449,0.0,28.36
2015-03-21 08:00:00,54810.0,0.0631,0.1302,0.2502,35.92
2015-03-21 12:00:00,55545.0,0.0966,0.6362,0.2472,37.44
2015-03-21 16:00:00,53157.0,0.1847,0.8245,0.0616,29.9
2015-03-21 20:00:00,49904.0,0.3467,0.622,0.0,32.26
2015-03-22 00:00:00,40680.0,0.3112,0.283,0.0,20.33
2015-03-22 04:00:00,39355.0,0.2233,0.1414,0.0,23.82
2015-03-22 08:00:00,47583.0,0.2189,0.082,0.2523,23.56
2015-03-22 12:00:00,47963.0,0.0554,0.0301,0.4177,24.34
2015-03-22 16:00:00,47181.0,0.0337,0.0033,0.1377,22.33
2015-03-22 20:00:00,49546.0,0.082,0.0373,0.0,41.9
2015-03-23 00:00:00,43314.0,0.0995,0.2698,0.0,28.68
2015-03-23 04:00:00,48855.0,0.0788,0.3414,0.0,28.12
2015-03-23 08:00:00,65747.0,0.0395,0.3061,0.3587,55.68
2015-03-23 12:00:00,65576.0,0.0672,0.3518,0.5843,30.4
2015-03-23 16:00:00,61747.0,0.0459,0.2824,0.1296,41.66
2015-03-23 20:00:00,59211.0,0.0492,0.1643,0.0,58.59
2015-03-24 00:00:00,45988.0,0.0351,0.0787,0.0,32.95
2015-03-24 04:00:00,51195.0,0.023,0.0323,0.0,34.2
2015-03-24 08:00:00,65572.0,0.0057,0.0177,0.339,58.97
2015-03-24 12:00:00,66533.0,0.0074,0.0033,0.4736,44.39
2015-03-24 16:00:00,62312.0,0.0064,0.0,0.1167,54.95
2015-03-24 20:00:00,59248.0,0.0436,0.0004,0.0,62.96
2015-03-25 00:00:00,45603.0,0.0809,0.01,0.0,31.08
2015-03-25 04:00:00,50830.0,0.0872,0.0321,0.0,30.91
2015-03-25 08:00:00,65585.0,0.0997,0.0868,0.4076,49.97
2015-03-25 12:00:00,66264.0,0.1315,0.3463,0.5852,30.88
2015-03-25 16:00:00,62472.0,0.1657,0.3105,0.0843,44.93
2015-03-25 20:00:00,59036.0,0.1987,0.1716,0.0,46.55
2015-03-26 00:00:00,45285.0,0.1421,0.2748,0.0,25.4
2015-03-26 04:00:00,50629.0,0.0918,0.1802,0.0,28.37
2015-03-26 08:00:00,67711.0,0.0696,0.1079,0.1194,49.98
2015-03-26 12:00:00,67288.0,0.0908,0.2302,0.1831,50.4
2015-03-26 16:00:00,64116.0,0.0563,0.3402,0.0549,43.96
2015-03-26 20:00:00,59654.0,0.1091,0.4739,0.0,42.83
2015-03-27 00:00:00,46515.0,0.1572,0.2194,0.0,27.69
2015-03-27 04:00:00,50706.0,0.1695,0.0798,0.0,27.19
2015-03-27 08:00:00,66168.0,0.2312,0.0912,0.2261,43.02
2015-03-27 12:00:00,66579.0,0.3204,0.1605,0.2243,32.28
2015-03-27 16:00:00,62599.0,0.243,0.1864,0.0759,30.61
2015-03-27 20:00:00,57260.0,0.2144,0.1332,0.0,38.2
2015-03-28 00:00:00,44725.0,0.1411,0.1188,0.0,25.68
2015-03-28 04:00:00,44232.0,0.0698,0.0458,0.0,28.08
2015-03-28 08:00:00,54337.0,0.0463,0.2227,0.3688,38.39
2015-03-28 12:00:00,53793.0,0.1658,0.6106,0.491,25.86
2015-03-28 16:00:00,52332.0,0.2257,0.7223,0.1002,23.7
2015-03-28 20:00:00,50066.0,0.4113,0.7973,0.0,25.19
2015-03-29 00:00:00,37027.0,0.4794,0.7119,0.0,9.9
2015-03-29 04:00:00,38381.0,0.5219,0.4859,0.0,6.98
2015-03-29 08:00:00,48722.0,0.5793,0.6111,0.1212,10.69
2015-03-29 12:00:00,49447.0,0.5421,0.4492,0.1678,14.95
2015-03-29 16:00:00,51327.0,0.5314,0.1217,0.0427,10.55
2015-03-29 20:00:00,52132.0,0.723,0.5271,0.0,24.43
2015-03-30 00:00:00,43247.0,0.7745,0.6725,0.0,-19.2
2015-03-30 04:00:00,56411.0,0.734,0.8889,0.0,-2.49
2015-03-30 08:00:00,69247.0,0.8617,0.9601,0.2365,30.25
2015-03-30 12:00:00,68259.0,0.8898,0.9491,0.3886,16.06
2015-03-30 16:00:00,63136.0,0.7849,0.8857,0.1428,11.41
2015-03-30 20:00:00,57962.0,0.4121,0.6247,0.0,43.54
2015-03-31 00:00:00,46760.0,0.3822,0.8023,0.0,17.96
2015-03-31 04:00:00,58348.0,0.6612,0.8901,0.0,8.88
2015-03-31 08:00:00,70620.0,0.8661,0.9459,0.1652,27.05
2015-03-31 12:00:00,69559.0,0.944,0.8439,0.2772,23.23
2015-03-31 16:00:00,64444.99999999999,0.9371,0.8844,0.1032,13.87
2015-03-31 20:00:00,59808.0,0.8376,0.9022,0.0,19.23
2015-04-01 00:00:00,47964.0,0.7403,0.8354,0.0,9.34
2015-04-01 04:00:00,59165.0,0.6886,0.904,0.0,5.06
2015-04-01 08:00:00,70117.0,0.7878,0.8795,0.2331,31.0
2015-04-01 12:00:00,68476.0,0.8269,0.7744,0.383,13.55
2015-04-01 16:00:00,63752.0,0.6203,0.7943,0.1143,16.97
2015-04-01 20:00:00,57820.0,0.4323,0.7362,0.0,32.76
2015-04-02 00:00:00,46497.0,0.3969,0.6328,0.0,24.34
2015-04-02 04:00:00,58000.0,0.3318,0.567,0.0,24.31
2015-04-02 08:00:00,68693.0,0.4316,0.7279,0.1706,48.3
2015-04-02 12:00:00,65893.0,0.6157,0.7228,0.3672,39.13
2015-04-02 16:00:00,61257.0,0.5015,0.5456,0.142,24.03
2015-04-02 20:00:00,54800.0,0.3677,0.4886,0.0,39.06
2015-04-03 00:00:00,43407.0,0.2643,0.395,0.0,19.46
2015-04-03 04:00:00,40515.0,0.1979,0.2858,0.0,22.01
2015-04-03 08:00:00,50296.0,0.2142,0.1274,0.3577,22.58
2015-04-03 12:00:00,47345.0,0.1676,0.0722,0.4887,15.35
2015-04-03 16:00:00,46567.0,0.0881,0.071,0.1546,16.95
2015-04-03 20:00:00,46801.0,0.1045,0.0584,0.0,39.97
2015-04-04 00:00:00,38014.0,0.0754,0.0792,0.0,27.58
2015-04-04 04:00:00,39914.0,0.0359,0.1441,0.0,25.1
2015-04-04 08:00:00,49888.0,0.0309,0.1212,0.2938,31.1
2015-04-04 12:00:00,48627.0,0.0675,0.1369,0.3604,26.07
2015-04-04 16:00:00,48972.0,0.1074,0.1546,0.1421,24.45
2015-04-04 20:00:00,45792.0,0.1495,0.1262,0.0,33.18
2015-04-05 00:00:00,37335.0,0.0785,0.0488,0.0,29.62
2015-04-05 04:00:00,35785.0,0.0493,0.0125,0.0,24.6
2015-04-05 08:00:00,45689.0,0.0379,0.011,0.5302,25.41
2015-04-05 12:00:00,42337.0,0.066,0.0802,0.4765,23.1
2015-04-05 16:00:00,41917.0,0.0944,0.1338,0.1581,12.2
2015-04-05 20:00:00,44092.0,0.1175,0.1071,0.0,39.0
2015-04-06 00:00:00,35436.0,0.0862,0.0887,0.0,27.01
2015-04-06 04:00:00,35659.0,0.0689,0.0786,0.0,24.62
2015-04-06 08:00:00,46112.0,0.0901,0.0671,0.3223,24.03
2015-04-06 12:00:00,44509.0,0.1161,0.0247,0.4129,25.98
2015-04-06 16:00:00,44811.0,0.088,0.0018,0.1746,16.68
2015-04-06 20:00:00,47245.0,0.0673,0.0092,0.0,37.99
2015-04-07 00:00:00,39560.0,0.0197,0.0528,0.0,34.67
2015-04-07 04:00:00,53940.0,0.0783,0.1599,0.0,29.28
2015-04-07 08:00:00,66642.0,0.1371,0.2618,0.4353,46.62
2015-04-07 12:00:00,65706.0,0.2319,0.3655,0.5056,26.8
2015-04-07 16:00:00,61147.0,0.2101,0.243,0.1452,28.91
2015-04-07 20:00:00,56103.0,0.186,0.1861,0.0,52.23
2015-04-08 00:00:00,44746.0,0.1448,0.2282,0.0,29.45
2015-04-08 04:00:00,56148.0,0.1272,0.2079,0.0,28.92
2015-04-08 08:00:00,66692.0,0.126,0.1492,0.2715,54.8
2015-04-08 12:00:00,64081.99999999999,0.0737,0.0875,0.4548,40.39
2015-04-08 16:00:00,60004.0,0.0246,0.0406,0.1741,41.11
2015-04-08 20:00:00,55364.0,0.0313,0.0223,0.0,58.24
2015-04-09 00:00:00,43456.0,0.032,0.0117,0.0,31.77
2015-04-09 04:00:00,54561.0,0.0421,0.0139,0.0,31.24
2015-04-09 08:00:00,65959.0,0.0316,0.0129,0.4624,69.03
2015-04-09 12:00:00,63235.0,0.0047,0.0136,0.699,32.22
2015-04-09 16:00:00,58588.0,0.0018,0.0132,0.2133,36.05
2015-04-09 20:00:00,54042.0,0.0221,0.0158,0.0,59.98
2015-04-10 00:00:00,42344.0,0.0286,0.0085,0.0,29.99
2015-04-10 04:00:00,54505.0,0.0236,0.0049,0.0,29.47
2015-04-10 08:00:00,65453.99999999999,0.0021,0.0002,0.532,54.25
2015-04-10 12:00:00,61598.0,0.0044,0.0057,0.7083,28.21
2015-04-10 16:00:00,57499.0,0.01,0.0206,0.1983,28.23
2015-04-10 20:00:00,52023.0,0.1457,0.1023,0.0,48.56
2015-04-11 00:00:00,40371.0,0.2325,0.17,0.0,34.02
2015-04-11 04:00:00,42321.0,0.2443,0.2206,0.0,25.14
2015-04-11 08:00:00,54036.0,0.2119,0.2297,0.3978,29.0
2015-04-11 12:00:00,51632.0,0.4798,0.5328,0.4039,15.58
2015-04-11 16:00:00,51799.0,0.449,0.7863,0.0912,15.74
2015-04-11 20:00:00,47207.0,0.3968,0.7912,0.0,24.5
2015-04-12 00:00:00,37000.0,0.3282,0.6683,0.0,-14.47
2015-04-12 04:00:00,36798.0,0.1699,0.4017,0.0,11.37
2015-04-12 08:00:00,47625.0,0.2288,0.4365,0.45,14.87
2015-04-12 12:00:00,45110.0,0.2504,0.4454,0.5879,-4.96
2015-04-12 16:00:00,46467.0,0.2312,0.5914,0.2027,-19.11
2015-04-12 20:00:00,47740.0,0.4834,0.8683,0.0,31.93
2015-04-13 00:00:00,39259.0,0.6343,0.821,0.0,0.03
2015-04-13 04:00:00,56224.0,0.5032,0.6356,0.0,-7.72
2015-04-13 08:00:00,65978.0,0.4126,0.5795,0.4116,41.81
2015-04-13 12:00:00,64745.99999999999,0.4325,0.4102,0.4887,23.24
2015-04-13 16:00:00,60167.0,0.3113,0.3011,0.1741,24.32
2015-04-13 20:00:00,54473.0,0.1522,0.1843,0.0,52.32
2015-04-14 00:00:00,43554.0,0.0834,0.2045,0.0,30.06
2015-04-14 04:00:00,57449.0,0.1293,0.5066,0.0,27.08
2015-04-14 08:00:00,66564.0,0.1635,0.5242,0.4833,53.84
2015-04-14 12:00:00,65596.0,0.3597,0.5522,0.5527,28.2
2015-04-14 16:00:00,60556.0,0.3369,0.5061,0.1471,23.5
2015-04-14 20:00:00,54817.0,0.294,0.3986,0.0,40.95
2015-04-15 00:00:00,42842.0,0.1958,0.3823,0.0,23.05
2015-04-15 04:00:00,56947.0,0.2094,0.4292,0.0001,24.7
2015-04-15 08:00:00,67247.0,0.2322,0.4898,0.5511,41.93
2015-04-15 12:00:00,64711.0,0.5158,0.6212,0.7555,20.09
2015-04-15 16:00:00,60998.0,0.4348,0.5422,0.2239,13.13
2015-04-15 20:00:00,54864.0,0.3068,0.3846,0.0,41.59
2015-04-16 00:00:00,42673.0,0.1936,0.279,0.0,25.31
2015-04-16 04:00:00,56209.0,0.1121,0.306,0.0,25.07
2015-04-16 08:00:00,66177.0,0.102,0.2713,0.4485,52.0
2015-04-16 12:00:00,64221.99999999999,0.1725,0.3578,0.5931,26.94
2015-04-16 16:00:00,59393.0,0.1748,0.3085,0.1708,30.04
2015-04-16 20:00:00,52959.0,0.147,0.2347,0.0,49.49
2015-04-17 00:00:00,41432.0,0.1097,0.2495,0.0,29.22
2015-04-17 04:00:00,54832.0,0.0866,0.2714,0.0003,27.72
2015-04-17 08:00:00,65533.0,0.1081,0.2556,0.3406,54.9
2015-04-17 12:00:00,61947.0,0.1528,0.2529,0.3938,42.11
2015-04-17 16:00:00,57893.0,0.2244,0.285,0.152,30.07
2015-04-17 20:00:00,51710.0,0.2004,0.259,0.0,45.7
2015-04-18 00:00:00,40428.0,0.147,0.1371,0.0,31.89
2015-04-18 04:00:00,42045.0,0.0631,0.0931,0.0004,25.04
2015-04-18 08:00:00,54555.0,0.0794,0.0765,0.516,29.19
2015-04-18 12:00:00,49460.0,0.0793,0.0911,0.5983,20.38
2015-04-18 16:00:00,48670.0,0.0857,0.1616,0.2378,15.11
2015-04-18 20:00:00,45265.0,0.0762,0.2785,0.0,43.94
2015-04-19 00:00:00,35989.0,0.0595,0.2671,0.0,26.4
2015-04-19 04:00:00,35895.0,0.0347,0.0424,0.0005,20.44
2015-04-19 08:00:00,46861.0,0.0157,0.0338,0.5628,23.01
2015-04-19 12:00:00,44168.0,0.0171,0.0096,0.7471,19.94
2015-04-19 16:00:00,44907.0,0.0377,0.0245,0.2484,16.14
2015-04-19 20:00:00,45722.0,0.1126,0.0924,0.0,39.51
2015-04-20 00:00:00,37903.0,0.0878,0.0951,0.0,29.18
2015-04-20 04:00:00,53216.0,0.1067,0.0948,0.0014,22.73
2015-04-20 08:00:00,63738.0,0.09,0.1245,0.6004,44.0
2015-04-20 12:00:00,62626.0,0.1574,0.1314,0.7838,26.74
2015-04-20 16:00:00,58227.0,0.1513,0.1187,0.2381,26.45
2015-04-20 20:00:00,52566.0,0.1475,0.1417,0.0,45.39
2015-04-21 00:00:00,41324.0,0.0718,0.1685,0.0,27.48
2015-04-21 04:00:00,53935.0,0.175,0.2301,0.0015,26.87
2015-04-21 08:00:00,64846.0,0.2382,0.3139,0.5966,42.97
2015-04-21 12:00:00,64295.0,0.3812,0.3463,0.781,24.35
2015-04-21 16:00:00,59259.0,0.325,0.3583,0.25,22.13
2015-04-21 20:00:00,53273.0,0.27,0.4485,0.0,43.34
2015-04-22 00:00:00,42047.0,0.1989,0.6058,0.0,25.32
2015-04-22 04:00:00,54876.0,0.1469,0.6022,0.0004,22.96
2015-04-22 08:00:00,65652.0,0.0863,0.3609,0.3907,50.39
2015-04-22 12:00:00,63359.0,0.0494,0.1651,0.5325,30.03
2015-04-22 16:00:00,58663.0,0.0415,0.1419,0.2286,30.05
2015-04-22 20:00:00,52688.0,0.0597,0.1365,0.0,50.44
2015-04-23 00:00:00,42056.0,0.0705,0.1502,0.0,31.09
2015-04-23 04:00:00,55044.0,0.0557,0.0833,0.0014,25.94
2015-04-23 08:00:00,64319.99999999999,0.0473,0.1076,0.4858,46.37
2015-04-23 12:00:00,62138.0,0.0478,0.1027,0.7117,28.79
2015-04-23 16:00:00,58352.0,0.0424,0.1029,0.2485,30.01
2015-04-23 20:00:00,52838.0,0.0565,0.0803,0.0,46.47
2015-04-24 00:00:00,41934.0,0.0432,0.0644,0.0,28.9
2015-04-24 04:00:00,54682.0,0.0647,0.0529,0.0011,25.31
2015-04-24 08:00:00,64879.99999999999,0.0384,0.0727,0.5607,47.44
2015-04-24 12:00:00,62138.0,0.0988,0.1074,0.7618,28.16
2015-04-24 16:00:00,57719.0,0.0564,0.0826,0.2458,27.32
2015-04-24 20:00:00,50943.0,0.0903,0.0949,0.0,41.52
2015-04-25 00:00:00,40119.0,0.212,0.3107,0.0,28.08
2015-04-25 04:00:00,41873.0,0.1988,0.3351,0.0008,21.98
2015-04-25 08:00:00,54085.0,0.0737,0.3839,0.2788,24.96
2015-04-25 12:00:00,50885.0,0.1745,0.3693,0.3211,28.22
2015-04-25 16:00:00,50580.0,0.1348,0.32,0.0766,23.9
2015-04-25 20:00:00,45662.0,0.1496,0.2365,0.0,33.23
2015-04-26 00:00:00,35066.0,0.1566,0.0809,0.0,22.39
2015-04-26 04:00:00,35283.0,0.0975,0.0828,0.0006,17.79
2015-04-26 08:00:00,47048.0,0.0707,0.0988,0.3313,20.14
2015-04-26 12:00:00,45057.0,0.094,0.02,0.4101,22.81
2015-04-26 16:00:00,46978.0,0.0255,0.0184,0.1618,18.13
2015-04-26 20:00:00,46634.0,0.0296,0.0039,0.0,34.97
2015-04-27 00:00:00,38436.0,0.0591,0.0121,0.0,29.72
2015-04-27 04:00:00,54072.0,0.0885,0.0459,0.0012,23.07
2015-04-27 08:00:00,66200.0,0.112,0.1293,0.2871,48.57
2015-04-27 12:00:00,65571.0,0.1629,0.2213,0.3549,39.03
2015-04-27 16:00:00,61731.0,0.209,0.1639,0.1199,31.57
2015-04-27 20:00:00,53206.0,0.1623,0.0809,0.0,40.8
2015-04-28 00:00:00,42487.0,0.1382,0.035,0.0,29.81
2015-04-28 04:00:00,55781.0,0.074,0.0338,0.0016,25.5
2015-04-28 08:00:00,65568.0,0.0711,0.2114,0.3034,57.79
2015-04-28 12:00:00,63605.0,0.1763,0.2746,0.4065,40.99
2015-04-28 16:00:00,60467.0,0.1648,0.3869,0.1558,29.65
2015-04-28 20:00:00,54870.0,0.1512,0.3861,0.0,42.23
2015-04-29 00:00:00,43923.0,0.1386,0.3777,0.0,25.77
2015-04-29 04:00:00,56332.0,0.1207,0.3257,0.0037,25.94
2015-04-29 08:00:00,65554.0,0.1126,0.4129,0.5859,41.39
2015-04-29 12:00:00,63732.0,0.1132,0.4734,0.6986,27.51
2015-04-29 16:00:00,59522.0,0.0801,0.4254,0.1895,28.99
2015-04-29 20:00:00,53611.0,0.2054,0.3391,0.0,43.17
2015-04-30 00:00:00,42135.0,0.1949,0.19,0.0,25.95
2015-04-30 04:00:00,54966.0,0.1298,0.1443,0.0014,26.47
2015-04-30 08:00:00,64864.99999999999,0.1394,0.262,0.4032,43.91
2015-04-30 12:00:00,63799.0,0.1944,0.2815,0.4125,33.12
2015-04-30 16:00:00,59082.0,0.0801,0.1838,0.1445,33.91
2015-04-30 20:00:00,51201.0,0.0797,0.2195,0.0,42.12
2015-05-01 00:00:00,39312.0,0.1134,0.1685,0.0,24.34
2015-05-01 04:00:00,35939.0,0.0659,0.1827,0.0034,22.83
2015-05-01 08:00:00,46566.0,0.055,0.1222,0.2967,19.83
2015-05-01 12:00:00,44507.0,0.0594,0.051,0.3767,24.57
2015-05-01 16:00:00,44519.0,0.0426,0.0675,0.1527,19.97
2015-05-01 20:00:00,43714.0,0.0646,0.0527,0.0,28.69
2015-05-02 00:00:00,34835.0,0.0373,0.0744,0.0,23.94
2015-05-02 04:00:00,38147.0,0.0232,0.0805,0.0054,17.96
2015-05-02 08:00:00,50583.0,0.0193,0.0588,0.4664,26.05
2015-05-02 12:00:00,48018.0,0.0253,0.0444,0.4969,24.22
2015-05-02 16:00:00,48073.0,0.01,0.0274,0.1894,21.09
2015-05-02 20:00:00,44980.0,0.0662,0.0204,0.0,37.95
2015-05-03 00:00:00,35275.0,0.1129,0.0701,0.0,22.97
2015-05-03 04:00:00,35275.0,0.1361,0.241,0.0052,16.96
2015-05-03 08:00:00,46135.0,0.1647,0.4446,0.3462,13.88
2015-05-03 12:00:00,46153.0,0.2672,0.5737,0.3443,21.39
2015-05-03 16:00:00,48796.0,0.2764,0.7036,0.0651,12.16
2015-05-03 20:00:00,47184.0,0.3172,0.6552,0.0,19.96
2015-05-04 00:00:00,38393.0,0.2908,0.6395,0.0,9.59
2015-05-04 04:00:00,53707.0,0.2199,0.4849,0.0046,9.6
2015-05-04 08:00:00,65765.0,0.2432,0.5686,0.3895,39.85
2015-05-04 12:00:00,64446.0,0.1944,0.3503,0.5229,38.9
2015-05-04 16:00:00,60321.0,0.0242,0.0727,0.1865,37.13
2015-05-04 20:00:00,52842.0,0.1347,0.0398,0.0,40.9
2015-05-05 00:00:00,41650.0,0.353,0.4343,0.0,24.0
2015-05-05 04:00:00,55408.0,0.3783,0.8293,0.0038,13.91
2015-05-05 08:00:00,68108.0,0.3964,0.7869,0.2474,34.66
2015-05-05 12:00:00,65605.0,0.5058,0.7993,0.354,30.0
2015-05-05 16:00:00,62549.0,0.5142,0.8328,0.1328,24.85
2015-05-05 20:00:00,53732.0,0.3314,0.8232,0.0,33.3
2015-05-06 00:00:00,41928.0,0.1737,0.6599,0.0,22.93
2015-05-06 04:00:00,54776.0,0.1665,0.5707,0.007,17.1
2015-05-06 08:00:00,65081.99999999999,0.2581,0.5374,0.4086,42.0
2015-05-06 12:00:00,64964.0,0.4204,0.5333,0.5211,24.0
2015-05-06 16:00:00,61011.0,0.3623,0.6042,0.199,17.59
2015-05-06 20:00:00,54528.0,0.329,0.8204,0.0,32.53
2015-05-07 00:00:00,42033.0,0.3735,0.8531,0.0,18.2
2015-05-07 04:00:00,55156.0,0.3259,0.6979,0.0107,12.64
2015-05-07 08:00:00,66919.0,0.4483,0.4049,0.4241,39.11
2015-05-07 12:00:00,64598.0,0.3395,0.3006,0.4988,23.65
2015-05-07 16:00:00,60913.0,0.1682,0.3183,0.2297,23.86
2015-05-07 20:00:00,53534.0,0.0244,0.0899,0.0,46.9
2015-05-08 00:00:00,41957.0,0.0216,0.0358,0.0,29.08
2015-05-08 04:00:00,54418.0,0.0343,0.0352,0.0055,22.05
2015-05-08 08:00:00,65123.99999999999,0.0092,0.0109,0.4939,38.0
2015-05-08 12:00:00,62086.0,0.0014,0.0173,0.5971,32.23
2015-05-08 16:00:00,58223.0,0.0057,0.0787,0.1954,25.86
2015-05-08 20:00:00,51781.0,0.1671,0.2069,0.0,35.82
2015-05-09 00:00:00,39378.0,0.1365,0.4049,0.0,21.99
2015-05-09 04:00:00,41852.0,0.1442,0.501,0.0043,15.75
2015-05-09 08:00:00,56034.0,0.2171,0.6392,0.2773,22.06
